Name,Body,Year,Price,Transmission,Mileage,Volume,Car Drive,Steering wheel,Customs Clearance,Color
Kia Cerato,седан,2015,7280000,Автомат,142098 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,5110000,Механика,Null,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2013,5120000,Механика,Null,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2011,5000000,Автомат,170000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2011,6300000,Автомат,142402 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2018,13500000,Автомат,65393 км,2 л,передний,Левый,Да,Null
Kia Cerato,седан,2017,9230000,Автомат,109926 км,2 л,передний,Левый,Да,Красный
Kia Cerato,седан,2014,7100000,Автомат,Null,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2006,3350000,Автомат,270000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2013,7300000,Автомат,160000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2020,9300000,Автомат,44000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2017,7900000,Механика,96000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,5400000,Автомат,235000 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2012,5190000,Механика,302128 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2020,11000000,Автомат,35000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2020,9800000,Автомат,Null,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2011,4290000,Автомат,275598 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2015,7200000,Автомат,150000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,7200000,Автомат,178000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2011,2886700,Автомат,Null,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2012,4200000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,5000000,Автомат,201000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6900000,Автомат,175000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2018,13500000,Автомат,65393 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2014,5760000,Автомат,Null,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2014,6900000,Автомат,Null,1.6 л,передний,Левый,Да,Черный
Kia Cerato,хетчбэк,2005,2600000,Автомат,Null,1.6 л,передний,Левый,Нет,Null
Kia Cerato,седан,2013,6090000,Автомат,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2015,8400000,Автомат,140000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2015,7400000,Автомат,112000 км,1.6 л,передний,Левый,Да,Красный
Kia Cerato,седан,2011,4500000,Автомат,325000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,7500000,Автомат,190000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2007,3600000,Автомат,Null,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2010,5000000,Автомат,Null,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2013,8200000,Автомат,148000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2014,7200000,Автомат,178027 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2015,7000000,Автомат,222000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2010,5500000,Автомат,132000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2014,7300000,Автомат,129000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2010,5000000,Автомат,207000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6000000,Механика,168000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2008,2800000,Механика,215000 км,1.6 л,передний,Левый,Нет,Черный
Kia Cerato,седан,2011,5600000,Автомат,210000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2018,9600000,Автомат,62000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2011,5400000,Автомат,180000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6000000,Автомат,190000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,5700000,Автомат,163000 км,1.6 л,передний,Левый,Да,Коричневый
Kia Cerato,седан,2014,7700000,Автомат,180000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2014,5500000,Механика,200000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6500000,Автомат,193300 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,5790000,Автомат,191900 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2011,5350000,Автомат,240000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,7350000,Автомат,187000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2010,5500000,Автомат,240000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,7070000,Автомат,100000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2018,9300000,Автомат,132000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2017,8800000,Автомат,116000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2011,5000000,Автомат,Null,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2013,7200000,Автомат,115000 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2005,1000000,Механика,Null,1.6 л,передний,Левый,Нет,Null
Kia Cerato,седан,2015,1880085,Автомат,50000 км,1.6 л,передний,Левый,Нет,Синий
Kia Cerato,седан,2019,10800000,Автомат,18300 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2018,7000000,Механика,100000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,7500000,Автомат,102000 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2013,6970000,Автомат,126157 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2019,12900000,Автомат,18000 км,2 л,передний,Левый,Да,Синий
Kia Cerato,седан,2014,7300000,Автомат,145496 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2020,12000000,Автомат,24120 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6700000,Автомат,1230 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6700000,Автомат,170000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2018,13500000,Автомат,65393 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2015,8000000,Автомат,117118 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,6500000,Автомат,206000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2018,13500000,Автомат,65393 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2006,800000,Механика,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2009,4700000,Автомат,298000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2010,5400000,Механика,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2012,5100000,Механика,4000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2012,4400000,Механика,Null,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2015,7500000,Автомат,204000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2010,4300000,Механика,218000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2015,8450000,Автомат,74965 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2018,12500000,Автомат,68000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7590000,Автомат,179041 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2007,1900000,Механика,250000 км,1.6 л,передний,Левый,Нет,Null
Kia Cerato,седан,2006,2950000,Механика,288743 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2020,12350000,Автомат,46000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2010,4500000,Автомат,230000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2005,2200000,Механика,Null,1.6 л,передний,Левый,Нет,Черный
Kia Cerato,седан,2010,3300000,Механика,200000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2015,7830000,Автомат,122831 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2012,6200000,Автомат,150000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2007,3500000,Автомат,160000 км,1.6 л,передний,Левый,Да,Голубой
Kia Cerato,седан,2015,4900000,Автомат,160000 км,1.6 л,передний,Левый,Нет,Белый
Kia Cerato,седан,2013,7200000,Автомат,182000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6200000,Автомат,161000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2010,4750000,Автомат,2000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2017,8400000,Автомат,167000 км,1.6 л,передний,Левый,Да,Красный
Kia Cerato,седан,2013,6000000,Автомат,170000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2012,5250000,Автомат,189000 км,2 л,передний,Левый,Да,Черный
Kia Cerato,седан,2013,7400000,Автомат,178000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2013,6000000,Механика,175000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2017,7750000,Автомат,136856 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2015,7450000,Автомат,170000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2012,6000000,Автомат,240000 км,1.6 л,передний,Левый,Да,Коричневый
Kia Cerato,седан,2014,7100000,Автомат,178000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7000000,Автомат,108560 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,хетчбэк,2005,3600000,Автомат,Null,1.6 л,передний,Левый,Да,Голубой
Kia Cerato,седан,2015,7800000,Автомат,110000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2019,10500000,Автомат,83000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,7500000,Автомат,159 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2005,2400000,Механика,338 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2007,4000000,Автомат,Null,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2013,6300000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2010,5250000,Автомат,236000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,5000000,Автомат,200000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2013,5590000,Механика,215292 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2012,5300000,Автомат,152000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,6100000,Автомат,205649 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2020,11400000,Автомат,32400 км,2 л,передний,Левый,Да,Null
Kia Cerato,седан,2014,6990000,Автомат,204793 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2010,5000000,Автомат,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,3900000,Механика,Null,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2013,5900000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,5000000,Механика,218000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,8000000,Автомат,197000 км,2 л,передний,Левый,Да,Null
Kia Cerato,седан,2012,5120000,Механика,264590 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2014,6850000,Автомат,165957 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6900000,Автомат,170000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,7800000,Автомат,175000 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2013,7400000,Автомат,165684 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,4500000,Автомат,150000 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2018,10200000,Автомат,93000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6700000,Автомат,Null,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,5700000,Механика,200 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6700000,Автомат,Null,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2020,11500000,Автомат,37000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2018,10000000,Автомат,15400 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2014,6750000,Автомат,157532 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2020,10900000,Автомат,35000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2014,6800000,Автомат,167000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2010,4990000,Автомат,12000 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2014,7000000,Автомат,210000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7900000,Автомат,136708 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2020,11600000,Автомат,29500 км,1.6 л,передний,Левый,Да,Null
Kia Cerato,седан,2013,7790000,Автомат,195782 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2011,4600000,Механика,130000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,6000000,Автомат,195000 км,2 л,передний,Левый,Да,Null
Kia Cerato,седан,2013,7300000,Автомат,131594 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2007,3000000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7100000,Автомат,148000 км,1.6 л,передний,Левый,Да,Красный
Kia Cerato,седан,2010,4400000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2017,9500000,Автомат,73000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,6200000,Автомат,203500 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7200000,Автомат,125000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2010,5100000,Автомат,230000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2018,9500000,Автомат,36000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2014,7850000,Автомат,195000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2020,11400000,Автомат,40000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,7350000,Автомат,200000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,6900000,Автомат,103500 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,3500000,Автомат,195000 км,1.6 л,передний,Левый,Нет,Черный
Kia Cerato,седан,2017,8490000,Автомат,141800 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2018,8490000,Автомат,158100 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2018,9800000,Автомат,69000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,7150000,Автомат,170 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2015,7700000,Автомат,145000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2013,6600000,Автомат,300000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2011,5600000,Автомат,185000 км,2 л,передний,Левый,Да,Серый
Kia Cerato,седан,2012,5800000,Автомат,215000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2011,5500000,Автомат,168000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,6000000,Автомат,180000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2017,8500000,Автомат,99000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2011,2400000,Механика,Null,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2020,10900000,Автомат,42000 км,2 л,передний,Левый,Нет,Черный
Kia Cerato,седан,2012,3700000,Автомат,200000 км,1.6 л,передний,Левый,Нет,Серый
Kia Cerato,седан,2014,7500369,Автомат,114000 км,2 л,передний,Левый,Да,Коричневый
Kia Cerato,седан,2013,7000000,Автомат,186000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,4690000,Механика,207700 км,1.6 л,передний,Левый,Да,Синий
Kia Cerato,седан,2020,10700000,Автомат,31600 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2010,4000000,Механика,181000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6900000,Автомат,206000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,6650000,Автомат,217000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2012,5800000,Автомат,265000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2019,12200000,Автомат,68000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2014,7850000,Автомат,148743 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2012,6800000,Механика,190000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2018,12500000,Автомат,72000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2019,12200000,Автомат,68000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2013,6000000,Автомат,256000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2019,12200000,Автомат,68000 км,1.6 л,передний,Левый,Да,Серый
Kia Cerato,седан,2011,4700000,Автомат,200000 км,2 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2015,7500000,Автомат,145000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2011,4800000,Автомат,244000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2011,4800000,Автомат,244000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6500000,Автомат,174752 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2014,6900000,Механика,115000 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,7300000,Автомат,144 км,1.6 л,передний,Левый,Да,Черный
Kia Cerato,седан,2012,5900000,Автомат,250000 км,2 л,передний,Левый,Да,Черный
Kia Cerato,седан,2014,6900000,Автомат,171000 км,1.6 л,передний,Левый,Да,Белый
Kia Cerato,седан,2015,7000000,Автомат,103000 км,1.8 л,передний,Левый,Нет,Черный
Kia Cerato,седан,2014,6600000,Автомат,195000 км,1.6 л,передний,Левый,Да,Серебристый
Kia Cerato,седан,2014,6200000,Автомат,150000 км,2 л,передний,Левый,Да,Белый
Kia Cerato,седан,2013,6500000,Автомат,170000 км,1.6 л,передний,Левый,Да,Null
